Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
EMC05777,EASTMINCOM ,XI,DAVAO DEL SUR ,LAND MINING,10ID ,10ID3-TOC-1605-154-12 ,16 May 2012,"On 160900 May 2012, One squad of 69IB led by Ssg Danga onboard one civilian vehicle (jeepney type) and 2 motorcycles was subjected to landmine explosion at So Maripon, Paradise Embac, Paquibato District, Davao City.Other Details:",,,,,,,"Accordingly, the troops left Paradise Embak CAA Patrol Base, after an admin activity, while on their way back to their Hq the troop was hit by a landmine explosion. As per report one landmine exploded and was followed by a sporadic gunfire from undetermined number of NPA. Immediately troops retaliated.  The incident resulted to two (2) WIA: SSg Nepomoceno B Danga Jr (Inf) PA and Cpl Robert J Aquino (CE) PA while undetermined on enemy side. No casualty on civilians was report during the incident.  Said wounded personnel were brought to Rivera Hospital, Panabo City for medical treatment.","Scout Platoon/69 led by 2LT MALINAO proceeded to the area to secure site of incident for the post blast investigation of 7th EOD team, PA. ",
EMC05790,EASTMINCOM ,REGION XI,SURIGAO DEL SUR ,SURRENDER,10ID ,10ID3-TOC-1905-157-12 ,19 May 2012,"On 170700 May 2012, a certain Julius Malubay @RENAN former member of Team ABE, Squad Segunda, SDG Platoon, F20, SMRC voluntarily turned himself without firearms to S2 personnel and 1st PDT/A/67IB led by SSg Perez PA at Sitio Tamsian, Brgy Pagtilaan, Surigao del Sur.  Accordingly, @RENAN is single and a resident of Sitio Tamsian, Brgy Pagtilaan, Surigao del Sur. He joined the NPA organization sometimes on CY 2011 and he went on lied low last 20 August of same year. The latter further revealed that he was involved during the last two (2) encounters between the NPA and one section of C/67IB and 4SRC, 2SRB, SOCOM, PA at Municipality of Cateel, Davao Oriental.",,,,,,,,"Said surrenderor is undergoing interview with the Collection Team Lingig, 67IB at Sitio Tamsian, Brgy Pagtilaan, Surigao del Sur. ",
EMC05792,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,SNIPING,10ID ,10ID3-TOC-1905-158-12 ,19 May 2012,"On 190819 May 2012, Golden Shower TPB, 69IB under Sgt Dag-ing (Inf) PA located at 51NYJ 715105 Brgy Malabog, Paquibato District, Davao City was sniped by undetermined number of NPA under PBC 1, SMRC. Result: One WIA on government side, Pfc Efren V Lacuesta 884641 (Inf) PA. ",,,,,,,,TOG XI was alerted for possible CAS EVAC. Said troops established defensive position. ,
EMC05794,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY ,DISCOVERY OF ENEMY CAMP,10ID ,10ID3-TOC-1905-159-12 ,19 May 2012,"On 181300 May 2012, One Section of B/71IB under  2LT LLORCA PA while on combat operations discovered an NPAs abandoned encampment at vicinity 52N AN 71509 97560 Hill 822, So Pulang Lupa, Brgy Napnapan, Pantukan, CVP. Accordingly, the troops discover the abandoned encampment when the troops moving towards their designated blocking position at vicinity VGL 73 – 75 and HGL 96 – 99. Said encampment can accommodate MOL 30 NPAs and was abandoned for almost one (1) month.Action Taken:",,,,,,,,The operating troops are still on combat operations.,
EMC05795,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,SNIPING,10ID ,10ID3-TOC-1905-160-12 ,19 May 2012,"Progress Report from Journal Nr. Progress report to our cnr: EMCOC – 1905 – 792– 12 dtd 5/19/2012On 190819 May 2012, regarding snipping of Golden Shower TPB, 69IB under Sgt Dag-ing (Inf) PA located at 51NYJ 715105 Brgy Malabog, Paquibato District, Davao City by MOL two NPAs under PBC 1, SMRC. Accordingly, the perpetrators positioned approximately 100 meters at the northeast portion of the TPB inside the compound of Malabog National High School of said Barangay. Afterwich the enemy withdrew towards Sitio KTC, Brgy Malabog of same Municipality boarded in one motorcycle after the troops retaliate. One WIA on government side, Pfc Efren V Lacuesta 884641 (Inf) PA, who suffered gunshot wound on his right thigh. ",,WIA Pfc Efren V Lacuesta 884641 PA,,,,,,"a. One section from Golden Shower TPB, 69IB immediately dispatched to conduct clearing along the enemy positioned. Afterwich, the troops conducted checkpoint along the road towards the enemy route of withdrawal. b. At about 1029H sameday, wounded personnel of 69IB was extricated from the area and evacuated to Camp Panacan Station Hospital at Pancan, Davao City for medical treatment utilizing one UH-1H and one MG520.",
EMC05816,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,DISCOVERY OF ENEMY CAMP,10ID ,10ID3-TOC-2405-161-12 ,24 May 2012,"On 230545 May 2012, combined troops of 84IB and 103DRC composed of three section of C/84IB under 1LT VICTOR S PEREZ (CAV) PA and one section of 103DRC under 1LT PACAÑA while on combat operations discovered an abandoned enemy encampment at vicinity So Bolawanon, Brgy Magsaysay, Marilog District, Davao City. Accordingly, said camp was presumed to have been abandoned by the NPAs believed to be PBC1, SMRC on the previous day that can accommodate MOL 100 NPAs. The NPAs withdrew towards southeast direction based on their visual tracking. Furthermore, the troops were able to recovered one unit of Ken wood VHF handheld radio with serial Nr 21100916 and one extra battery pack;  Two combat packs with assorted personal belongings, military uniforms and subversive documents. Items Recovered / Loss: ",,,,,,"1 - Kenwood VHF handheld radio (sn: 21100916) 1 - battery pack 2 - combat packs  - assorted personal belongings, military uniforms and subversive documents","The perpetrators carted away one (1) cal. 45 pistol, one (1) cell phone and wallet of the victim and withdrew towards  Brgy Roa-roa of same municipality. Furthermore, at about 1530H same day, five (5) fully armed NPA’s raided the house of the victim at vicinity P-3, Poblacion of same municipality and carted away one (1) pair of uniform camougreen. Afterwhich, withdrew towards east direction.   Result:   One (1) killed PO1 Al Tinampay, PNP  Carted away the Fallowing:  One (1) cal. 45 pistol;   One (1) cell phone;  Wallet of the victim and;  One (1) pair of uniform  camougreen Action Taken: At about 1600H same day, troops from PNP Lagonglong and one (1) Squad from Charlie Coy, 58IB under 2LT JEOMAR D ZULUETA (CE) PA responded to the crime scene  and recover the cadaver of late PO1 Al Tinampay thereat. Afterwhich,   said cadaver was brought to Lagonglong PNP Station and then brought to St. Peter Funeral Homes Balingasag, Misamis Oriental for proper disposition.","a. One team of K9 Tracking Dogs was inserted in the area thru UH-1H Helicopter to augment the operating troops to track and pursue the enemy.b. The troops are still on pursuit operations in the area EMC05817  EASTMINCOM (X) MISAMIS ORIENTAL (SHOOTING) Ref: 4ID Report RN: OPNS 2405- 865 - 2012     dtd 24 May 2012 On 241530 May 2012, A certain PO1 Al Tinampay PNP, personnel of Lagonglong PNP Station, was shot to death by five (5) NPA’s at  the cockfight arena,  Brgy Umagos, Lagonglong, Misamis Oriental.",
EMC05835,EASTMINCOM ,REGION 13 (CARAGA,AGUSAN DEL SUR ,ATTACK,4ID ,TEXT MESSAGE ,30 May 2012,"On 300330 May 2012, MOL 80 NPAs rebels attacked a CAFGU detachment in km 41, Binicalan, San Luis, Agusan del Sur at 3am today. The detachment personnel abandoned the encampment after 3hrs of fire fight.Government Side:",,Captured  names still being determined   PA,Wounded Ms Emma Diol Mr Jakir Liganio Mrs Melanio Liganio Mr Pawod Asalan Firearms Losses:  Captured 1 - M16 rifle (sn: still being determined) 3 - M14 rifles (sn: still being determined)  - Garand rifles (sn: still being determined) 1 - Carbine rifle (sn: still beng determined),,,Burned 7 - Bunkers,"a. The firefight ensued when the posted guard in the PB’s Post Nr 2, CAA Naldo Liganio, noticed the NPA crawling towards their fences NW of the Patrol Base contrary to the revelation earlier of Ms Emma Diol that the NPAs were able to enter the PB without firefight (Please see attached PB Sketch). Volume of fire was then delivered by the NPAs South and NE of the PB.  After a few minutes, the Southern portion of the PB near the entrance was breached by the NPAs cornering the defenders to the North prompting them to escape from the detachment.  The defending CAAs threw their respective firearms into the ravine at the side of the PB before escaping and were able to recover them later.  The NPAs started strafing and burning some of the bunkers wounding the civilians who are dependents of the Cadre and the CAAs inside.  The firearms captured by the NPAs were that of the off-duty CAAs and those who were out of the PB during the attack which was stockpiled in the PB armory.  The corresponding ammunitions for the said firearms were also taken by the NPAs.    Only five (5) CAAs and the cadre, Cpl Diol, were inside the PB at the time of the attack to defend the PB.  b. The three (3) CAAs who were initially captured and tied by the NPAs were set free after the attack.c. All of the CAAs and the cadre who escaped were able to return to the PB without casualty. All the CAAs and cadre were accounted for after the attack.d. Blocking positions along the only road going to the area were established by the NPAs.e. The NPAs withdrew towards the North direction towards Sitio Nakadayas, Mahagsay, San Luis, ADS. ","a. LTC ERWIN ROMMEL LAMZON PA, CO, 23IB (C) sent reinforcements to the detachment. b. At about  0821H two (2) UH-1H were dispatched from Hqs TOG 10 towards Hqs 402Bde, Bancasi, Butuan City.c. At about 1105H, two (2) UH-1H helis departed from Hqs 26IB to transport troops for the conduct of pursuit operation.d.At 1400H of same day, the 3rd sortie ferrying a section of 6SRC proceeded to the area.  Upon arrival, the troops of 6SRC together with a section of A Coy, 26IB crossed their respective LDs to clear HGL 26-38/VGL 73-83.e. Also at about 1400H of same day, ACO, 26IB arrived at H26IB at Brgy San Nicolas, Talacogon, ADS after being recalled from their Battalion Commander’s Symposium at HEMC, Panacan, Davao City. f. At 1700H of same day, Commander, 4ID and party arrived at H402nd Brigade, Bancasi, Butuan City to oversee the pursuit operations. g. At 1900H of same day, CAA Liganio was debriefed by S3, 402nd Brigade at H402nd Brigade.",
EMC05838,EASTMINCOM ,REGION X,BUKIDNON ,SHOOTING,4ID ,OPNS 3005-891-2012 ,30 May 2012,"On 281830 May 2012, On or about 281830 May 2012, a certain Jaime Gerbolingo, 43 Yrs old, married and a resident of Purok-4, Brgy Puntian, Quezon, Buk was shot to death by unknown suspects at the same place. The victim sustained three (3) gunshot wounds at the back of his head that caused his instantaneous death. Accordingly, the perpetrators were riding in tandem using two (2) motorcycles and immediately fled away towards unknown direction after committing the crime. Civilian Side:",,,KILLED MR JAIME  GERBOLINGO,,,3 - EMPTY SHELLS OF CAL .45,," On or about 281950 May 2012, one (1) sqd of Bravo Coy 8IB composed of one (1) Officer and nine (9) EP under 2LT YACO who are temporarily stationed at Brgy Puntian of same municipality proceeded towards the area to conduct limited pursuit operations and returned station at about 2150H same day.  Troops under 2LT YACO together with Quezon PNP conducted checkpoint at the exit point for the possible apprehension of the suspects.",
emc05840,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,SURRENDER,10ID ,10ID3-TOC-3005-164-12 ,30 May 2012,"On 291100 May 2012, Belated report:  On 291100 May 2012, two (2) members of Daguil Caption Bandit Group & YUMIL, SARGU-FS voluntarily turned themselves to PDT/27IB at Brgy Kimlawis, Kiblawan, DDS bringing along two (2) Garand rifles (SNs: 3655151 & 2778406).Accordingly, said surrenderors were identified as Larry Caption and Fulmin Caption both residents of Sitio Atbul & Sitio Bongsbang all of Brgy Kimlawis. Said surrender was made thru the effort of the Tribal Council of Bongmal led by Chieftain Dot Caption.",,,,,,3 - landmine 1 - hand Grenade,"On or about 1210H, one (1) platoon led by LT Aguila while conducting blocking opn enc undet en at GC 836 814. Firefight is still ongoing. Progress report to follow .","Said surrenderors are now undergoing interview at Hqs 27IB as of this report. EMCO5730 EASTMINCOM (REGION XII CARAGA) AGUSAN DEL SUR (ENCOUNTER Ref: 10ID Report RN: TXT MSG FM TOC, 10ID dtd 07 May 2012 On 070900 May 2012, Spot report:  On 07 0900H May 12, 1 pltn A Coy undr 1lt Beran and 1 pltn C Coy undr 1lt Araiz, 25IB while going towards Objective, spotted and engaged MOL 30 CTs at vic GC 829806, so. 33, salvacion, Trento, ADS.  Heavy firefight lasted for about 1 hr and 30 mi",
16964,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,APPREHENSION,1ID ,1DC 0205-2939-2012 ,04 May 2012,"On 031445 May 2012, Info rcvd fm reliable source, states that a certain Norbin G Mandi @ Palitpit and Akmad Abdulhaman armed with Cal. 45 pistol were sighted onboard black motorcycle Honda CB 110 Plate # 7928 JQ, fm Bgy Lakiki Sibuco, ZDN (51N UJ 906030) passing Bgy Poblacion via Bgy Cusipan going to Zamboanga City. Upon confirmation of the said report, troops led by Sgt Mortiz located at “A” Coy TPB, Brgy Cusipan, Sibuco, ZDN immediately conducted spot checkpoint and were able to apprehend the said personalities.Enemy Side:",Apprehended  Norbin G  Mandi Palitpit  Akmad Abdulhaman ,,,Confiscated 1 - Cal .45 pistol (sn: still being determined),,,,"On or about 02104O May 2012, 1LT SUAYBAGUIO, CO, “A” Coy, 44IB with appropriate escorts j/o “A” Coy CP going to said location afterwhich the recovered Cal .45 pistol with two (2) magazines containing ten (10) ammos were brought to Hqs “A” Coy, Brgy Poblacion  same municipality for proper disposition while 1LT SUAYBAGUIO with approp escorts together with PNP personnel from Sibuco MPS proceeded towards Zamboanga City along with the two (2) apprehended personalities, recovered motorcycle and two (2) cellphones for inquest.",
16982,WESTMINCOM ,REGION X,MISAMIS OCCIDENTAL ,DISCOVERY OF ENEMY CAMP,1ID ,1dc 0705-29772012 ,08 May 2012,"On 040940 May 2012, Scout Platoon of 55IB led by 2LT MONTERA PA while conducting recon patrol at their objective at So Kanawan, Bgy Toliyok, Oroquieta City discovered a temporary enemy encampment. Said encampment can accommodate MOL 60 NPAs and is believed to have been abandoned for more than a week. The camp has three (3) Observation Post (OP) which were strategically situated about two hundred (200) meters away from the center of the camp.",,,,,,,,,
17013,WESTMINCOM ,REGION IX,BASILAN ,EXPLOSION (GENERAL,1ID ,1dc 1305-3046-2012 ,13 May 2012,"On 131055 May 2012, two (2) SF teams composed of one (1) Officer and twenty one (21) EP under 2LT NOLITO O EBAL JR (INF) PA, Platoon leader of 20SFC, 4SFBn while on combat patrol at vicinity east portion of jungle base, Sitio Pansul, Brgy Baiwas, Sumisip, Basilan Province accidentally triggered Improvised Explosive device (IED) that resulted to one (1) WIA.Government Side:",,WIA Pfc omar salga 861275 PA,,,,,,"4SFBn immediately requested two (2) UH-1H helis for casualty evacuation (CASEVAC).  At about 1225H same day, two (2) UH-1H with two (2) MG250 attack helicopter arrived at Baiwas, Sumisip, Basilan Province to pick-up said WIA and airlifted to WESTMINCOM hospital for medical treatment.",
17043,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,DISCOVERY OF ENEMY CAMP,1ID ,1DC 1905-3105-2012 ,20 May 2012,"On 190940 May 2012, Two (2) section from 14SRC composed of two (2) officers and thirty-four (34) EP led by CPT FRITS P MONTEMAR (INF) PA, CO 14SRC while on combat operation discovered an enemy abandoned encampment at vic  Brgy Conacon, Bayog, ZDS that could accommodate MOL 50 NPAs. At about 1200H same day, said troops discovered another enemy encampment at the same brgy. Said encampments are believed to be abandoned a week ago.Action Taken:",,,,,,,,Troops continue scouring in the area.,
EMC05751,WESTMINCOM ,REGION XII CARAGA,AGUSAN DEL SUR ,SURRENDER,4ID ,OPNS 1005-790-12 ,10 May 2012,"On 081935 May 2012, Belated report: On or about May 2012, a certain Johnmark Malimbasaw @ MAC-MAC,  CNN member under GF 20, SMRC, 17 yrs old, single and resident of Purok 5, Sitio 33,  Upper New Visayas, Brgy Visayas, Trento, Agusan DEL Sur voluntarily surrendered to CO, 75TH IB with assistance of Brgy Kagawad Lilibeth Balaga, Kagawad Paje BOTH Brgy Official of Brgy New Visayas, Trento, Agusan del  Sur, Mrs Amelita Ronquillo, DepEd District supervisor. Said CNN member was injured during the encounter between the operating troops of 25TH IB, 10ID against CNN of GF 20, SMRC last 07 May 2012 at sitio 33, upper New Visayas, Brgy New VISAYAS, Trento, Agusan del Sur. Result: Surrendered – Johnmark Malimbasaw @ MAC- MAC",,,,,,,Said CNN member is in need  of medical treatment dur to  severe gunshot wound he incurred and his health deteriorated since he was left by his comrades for almost 24 hours at the encounter site.,"Operatives of 75TH IB coordinated thru JPSCC with Trento Municipal Police Station for the evacuation of surrendered CNN member and brought to Bunawan District Hospital at Bunawan, Trento, Agusan DEL Sur for initial medical attention. After which, he was referred to DO Plaza Memorial Hospital at Patin-ay, Prosperidad,  Agusan del Sur and subsequently evacuated to Camp Evangelista station Hospital, 4TH ID, Camp Evangelista, Cagayan de Oro City.  Remarks: Progress report to follow",
